
ugh JJ
fucking JJ
hell NN

Look VB
at IN
the DT
stars NNS
, ,
look VB
how WRB
they PRP
shine VBP
for IN
u NN

GO NNP
LEAFS NNP
GO NNP
! .
! .
! .
! .
! .
! .

That DT
guy NN
down IN
the DT
road NN
however RB
is VBZ
a DT
different JJ
story NN
! .

what WP
is VBZ
love NN
? .

The DT
first JJ
place NN

I PRP
wanted VBD
to TO
seee VB
him PRP
. .

it PRP
feels VBZ
so RB
good JJ
to TO
cuddle VB
up RP
with IN
you PRP
. .

The DT
most RBS
delicious JJ
clothes NNS
that WDT
can MD
dress VB
a DT
woman NN
are VBP
the DT
arms NNS
of IN
the DT
man NN
she PRP
loves VBZ
. .

Studying VBG
something NN
carefully RB
, ,
and CC
I PRP
did VBD
not RB
want VB
to TO
interrupt VB
his PRP$
. .

tell VB
your PRP$
boyfriend NN
to TO
stop VB
hitting VBG
me PRP
up RP
. .

Good JJ
times NNS
! .
! .
! .
: :
) -RRB-

Trying VBG
make VB
me PRP
the DT
bad JJ
guy NN
. .
. .
. .

I PRP
need VBP
some DT
thoughts NNS
on IN
a DT
new JJ
name NN
for IN
my PRP$
account NN
! .
! .
! .

Sneezing VBG
after IN
doing VBG
your PRP$
mascara NN
is VBZ
terrible JJ

That DT
bitch NN
on IN
grindr NN
had VBD
to TO
block VB
that DT
hoe NN

The DT
memories NNS
will MD
always RB
come VB
back RB
to TO
haunt VB
us PRP
. .

My PRP$
stomach NN
yellin NN
FOOD NN

Nikki NNP
Minsk NNP
kills VBZ
everything NN

hollyoaks NNS
: :
) -RRB-

no DT
special JJ
talents NNS
. .
. .
. .
only RB
passionately RB

When WRB
will MD
I PRP
miss VB
you PRP
? .
When WRB
will MD
I PRP
miss VB
you PRP
so RB
far RB
? .

This DT
break NN
did VBD
me PRP
well RB

As RB
long RB
as IN
I PRP
can MD
I'm VB
holdin NN
on IN
with IN
both DT
hands NNS

Failure NN
is VBZ
aways RB
an DT
option NN
. .

Its PRP$
so RB
cold JJ
: :
( -LRB-

Come VB
Get VB
Regina NNP
. .
? .

Who WP
wants VBZ
to TO
sleep VB
in IN
the DT
city NN
that WDT
never RB
wakes VBZ
up RP
? .

why WRB
is VBZ
church NN
so RB
early RB

17.17 CD
wtf NN
? .

Rick NNP
Flair NNP
nigga NN
! .
! .

When WRB
I PRP
fell VBD
for IN
you PRP
, ,
I PRP
fell VBD
hard RB
. .

Tomorrow NN
, ,
curling VBG
my PRP$
hair NN
; :
) -RRB-

What WP
is VBZ
happening VBG
? .

Let VB
me PRP
know VB

A DT
guy NN
will MD
tell VB
you PRP
all PDT
the DT
right JJ
things NNS
just RB
to TO
get VB
some DT
ass NN
. .

Vernon NNP
and CC
his PRP$
daughter NN
as IN
prisoners NNS
. .

I PRP
have VBP
found VBN
the DT
paradox NN
that IN
if IN
I PRP
love VBP
until IN
it PRP
hurts VBZ
, ,
then RB
there EX
is VBZ
no DT
hurt NN
, ,
but CC
only RB
more JJR
love NN
. .

Second JJ
place NN
is VBZ
just RB
the DT
first JJ
place NN
loser NN
. .

Furiously RB
looking VBG
for IN
my PRP$
school NN
songbook NN

Blood-pressure JJ
test NN
of IN
the DT
sphygmograph NN
could MD
induce VB
to TO
give VB
up RP
a DT
. .

I PRP
feel VBP
irritated JJ
everytime NN
I PRP
go VBP
out RP
with IN
my PRP$
family NN
. .

My PRP$
school NN
begins VBZ
on IN
Wesnesday NNP
. .

Pakistan NNP
need VBP
168 CD
from IN
50 CD
Overs NNS

Learn VB
it PRP
, ,
live VB
it PRP
, ,
love VB
it PRP
. .

OMG NNP
THIS NNP
IS VBZ
SOOOO NNP
RELEVANT NNP
HO NNP
SHI NNP
! .
! .
! .

They PRP
proceeded VBD
to TO
drag VB
. .

girl NN
- :
no DT
. .
. .
. .

boy NN
: :
- :
why WRB
? .

girl NN
: :
- :
because IN
it PRP
hurts VBZ
when WRB
you PRP
leave VBP
it PRP
. .
. .
. .

Currently RB
at IN
woodlands NNS
right RB
now RB

The DT
endless JJ
debate NN
about IN
man NN
, ,
machine NN
and CC
cyborg NN
will MD
begin VB
to TO
seem VB
quite RB
absurd JJ
if IN
we PRP
just RB
assumed VBD
that IN
geometry NN
is VBZ
sentience NN
. .

I PRP
want VBP
to TO
kill VB
myself PRP

I PRP
wish VBP
this DT
couch NN
reclined VBD
or CC
something NN

Want VB
some DT
food NN
right RB
now RB

Why WRB
should MD
I PRP
be VB
sent VBN
for IN
? .

To TO
show VB
resentment NN
at IN
a DT
reproach NN
is VBZ
to TO
acknowledge VB
that IN
one PRP
may MD
have VB
deserved VBN
it PRP
. .

I PRP
hate VBP
children NNS

On IN
the DT
queet NN
Mack NNP
with IN
her PRP$
crazy JJ
ass NN

On IN
the DT
197 CD
to TO
work VB

Natalie NNP
has VBZ
a DT
nice JJ
ass NN

If IN
I PRP
could MD
go VB
back RB
in IN
time NN
, ,
I PRP
would MD
. .

On IN
Christmas NNP
eve NN
; :
I PRP
am VBP
so RB
thankful JJ
for IN
the DT
amount NN
of IN
love NN
I PRP
have VBP
from IN
the DT
world NN
. .
. .
. .
I PRP
am VBP
so RB
touched VBN
indeed RB
: :
) -RRB-

What WP
have VBP
I PRP
been VBN
chosen VBN
for IN
? .

Bipolar JJ
ass NN
weather NN
! .

I PRP
simply RB
ran VBD
from IN
the DT
room NN
without IN
another DT
word NN
to TO
. .

Suzy NNP
had VBD
some DT
Taekwondo NNP
class NN
when WRB
she PRP
was VBD
a DT
kid NN
. .

sometimes RB
simple JJ
is VBZ
better JJR
. .

She PRP
felt VBD
stronger JJR
, ,
and CC
she PRP
was VBD
going VBG
. .

I PRP
tink VBP
is VBZ
true JJ

Sljeme NNP
going VBG
crazy JJ
for IN
Naoki NNP
Yuasa NNP
! .

Good JJ
morning NN
! .

I PRP
installed VBD
a DT
skylight NN
in IN
my PRP$
apartment NN
yesterday NN
. .
The DT
people NNS
who WP
live VBP
above IN
me PRP
are VBP
furious JJ
. .

Cheese NNP
toastie NN
yeahhh NN

I PRP
drank VBD
all DT
of IN
the DT
lemondade NN
) -RRB-
: :

When WRB
bees NNS
are VBP
alarmed VBN
, ,
and CC
mustering VBG
in IN
their PRP$
hives NNS
. .

4 CD
8 CD
15 CD
16 CD
23 CD
42 CD

I PRP
want VBP
to TO
slit VB
my PRP$
throat NN
. .

last JJ
night NN
was VBD
great JJ

Just RB
think VB
of IN
your PRP$
friends NNS

The DT
ones NNS
who WP
care VBP

With IN
love NN
to TO
share VB

When WRB
you PRP
grow VBP
, ,
sometimes RB
you PRP
must MD
learn VB
to TO
let VB
go VB
some DT
of IN
the DT
things NNS
you PRP
love VBP
in IN
order NN
to TO
succeed VB
. .
. .

Razzoli NNP
pulls VBZ
up RP
with IN
what WP
appears VBZ
to TO
be VB
an DT
injury NN

This DT
quince NN
today NN
! .
! .
! .

Love NN
is VBZ
about IN
trust NN
. .

But CC
much JJ
respect NN

Rob NNP
Roy NNP
, ,
of IN
whose WP$
sagacity NN
and CC
courage NN
they PRP
had VBD
. .

lalodddd NN
: :
3 CD

It PRP
succeeded VBD
, ,
however RB
, ,
perfectly RB
; :
for IN
when WRB
once RB
Sir NNP
Frederick NNP
. .

Why WRB
did VBD
I PRP
even RB
. .
. .
. .

Bumi NNP
Raflesia NNP
Bersyariah NNP

Nothing NN
planned VBD
to TO
do VB
today NN

Its PRP$
better JJR
to TO
be VB
happy JJ
for IN
someone NN
then RB
be VB
bitter JJ
af NN

Bronson NNP
was VBD
a DT
awesome JJ
movie NN

Jon NNP
is VBZ
telling VBG
me PRP
a DT
story NN
. .
. .

Momma NNP
told VBD
me PRP
in IN
relationships NNS
the DT
road NN
gets VBZ
ruff NN
. .

That DT
bomb NN
shit NN

Great NNP
now RB
this DT
song NN
? .

Some DT
people NNS
need VBP
to TO
think VB
for IN
themselves PRP
. .

Born VBN
to TO
win VB
! .

Lazy JJ
day NN
at IN
nans NNS
and CC
a DT
roast NN
dinner NN
! .

Why WRB
the DT
hell NN
am VBP
I PRP
up RP
at IN
this DT
time NN

Everybody NN
rush VBP
their PRP$
karangan NN
but CC
I PRP
sleep VBP
: :
) -RRB-

Fuckin NNP
Rita NNP
fell VBD
. .
No DT
wonder NN
we PRP
heard VBD
someone NN
crying VBG
lol NN

84 CD
calls NNS
in IN
4 CD
hours NNS
. .
. .
. .

If IN
we PRP
do VBP
not RB
take VB
advantage NN
of IN
our PRP$
opportunities NNS
, ,
it PRP
is VBZ
our PRP$
own JJ
fault NN
. .

All DT
you PRP
need VBP
is VBZ
someone NN
to TO
love VB
you PRP
. .

I PRP
need VBP
a DT
massage NN
or CC
something NN
. .
. .
my PRP$
back NN
hurts VBZ
like IN
a DT
bitch NN
xc NN

And CC
then RB
ask VB
yourself PRP
was VBD
it PRP
worth JJ
it PRP
? .

Speaking VBG
upon IN
males NNS
in IN
general JJ

I PRP
torture VBP
myself PRP
with IN
the DT
old JJ
pictures NNS
. .

My PRP$
night NN
is VBZ
made VBN
hahaha NN

I PRP
miss VBP
you PRP
, ,
I PRP
really RB
do VBP
. .

Nothing NN
feels VBZ
right RB
anymore RB
. .

But CC
once RB
again RB
. .
. .
. .

The DT
rough JJ
draught NN
. .

one CD
two CD
three CD
four CD
five CD
six CD
seven CD
eight CD
nine CD
ten CD
. .

diva NN
fainted VBD
. .

So RB
much JJ
fun NN
. .
. .
. .
. .

but CC
after IN
all DT
it PRP
was VBD
a DT
good JJ
break NN
: :
) -RRB-

You PRP
can MD
be VB
my PRP$
motivation NN

Clarity NN
is VBZ
what WP
you PRP
need VBP
in IN
your PRP$
mind NN
to TO
result VB
in IN
complete JJ
focus NN
of IN
your PRP$
goals NNS
. .

Good JJ
morning NN
from IN
Approved NNP
Index NNP
. .
Lots NNS
of IN
new JJ
content NN
to TO
be VB
found VBN
on IN
the DT
website NN
today NN
. .

I PRP
need VBP
a DT
new JJ
pair NN
of IN
shoes NNS
. .

Democracy NN
means VBZ
simply RB
the DT
bludgeoning NN
of IN
the DT
people NNS
, ,
by IN
the DT
people NNS
, ,
for IN
the DT
people NNS
. .

So RB
many JJ
questions NNS
, ,
I PRP
need VBP
an DT
answer NN
. .

Good JJ
morning NN
twitizens NNS

who WP
the DT
fuck NN
would MD
want VB
to TO
follow VB
a DT
" ``
depression NN
blog NN
" ''
? .

People NNS
go VBP
through IN
a DT
lot NN
of IN
things NNS
but CC
suicide NN
should MD
never RB
be VB
the DT
answer NN
. .

I PRP
just RB
went VBD
on IN
face NN
book NN

Remind VB
me PRP
not RB
to TO
do VB
that DT
again RB

Wanna NNP
be VB
with IN
him PRP
. .
. .
. .

She PRP
says VBZ
her PRP$
arm NN
hurts VBZ
. .

All DT
I PRP
need VBP
is VBZ
some DT
herb NN
to TO
put VB
me PRP
to TO
rest VB

No DT
man NN
in IN
my PRP$
life NN
just RB
music NN

I PRP
realized VBD
so RB
many JJ
things NNS
today NN

Could MD
not RB
be VB
made VBN
available JJ
out IN
of IN
this DT
same JJ
farm NN
of IN
Invernenty NNP
, ,
the DT
. .

Laperrr NNP
: :
( -LRB-

Playing VBG
Just RB
Dance NNP
4 CD
: :
) -RRB-

Was VBD
with IN
sincere JJ
regret NN
that IN
the DT
truce NN
was VBD
broken VBN
. .

sick JJ
as IN
hell NN

Why WRB
does VBZ
this DT
happen VB
every DT
night NN

My PRP$
Eye NNP
Hurt NNP
. .

I PRP
feel VBP
no DT
need NN
to TO
try VB
, ,
I PRP
just RB
am VBP

I PRP
market VBP
my PRP$
firm NN
on IN
Twitter NNP
. .

all PDT
the DT
wealth NN
of IN
the DT
word NN
, ,
could MD
not RB
buy VB
you PRP
a DT
friend NN
and CC
nor CC
pay VB
you PRP
for IN
the DT
loss NN
of IN
one CD

Just RB
reach VB
bbp NN
: :
) -RRB-

I PRP
dislike VBP
the DT
fact NN
that IN
I PRP
turn VBP
red JJ
in IN
certain JJ
situations NNS
. .

You PRP
will MD
not RB
understand VB

watching VBG
Extra NNP
Challenge NNP
for IN
you PRP
: :
) -RRB-

For IN
a DT
few JJ
minutes NNS
they PRP
. .

Conceived VBN
this DT
devilish JJ
plot NN
? .

When WRB
people NNS
wear VBP
liquid JJ
eyeliner NN
without IN
mascara NN
. .
. .
. .

My PRP$
last JJ
retweet NN
is VBZ
me PRP

Should MD
probably RB
get VB
ready JJ

just RB
relax VB
bro NN
. .

DOUBLE VB
what WP
? .
? .

Starrett NNP
Eva NNP
in IN

When WRB
one CD
thing NN
finally RB
starts VBZ
to TO
work VB
out RP
, ,
it PRP
is VBZ
only RB
natural JJ
for IN
something NN
else RB
to TO
fail VB
. .

It PRP
was VBD
not RB
until IN
after IN
dinner NN
that IN
we PRP
heard VBD
again RB
from IN
Norton NNP
. .

Karma NNP
has VBZ
no DT
menu NN
. .

some DT
times NNS
is VBZ
just RB
better JJR
to TO
let VB
it PRP
go VB

A DT
quick JJ
decision NN
could MD
be VB
a DT
lifelong JJ
choice NN
. .

Aiyo NNP
Aiyo NNP
Honey NNP
Singh NNP

Monday NNP
not RB
happy JJ

There EX
only RB
two CD
times NNS
I PRP
want VBP
to TO
be VB
with IN
you PRP
, ,
now RB
, ,
and CC
forever RB
. .
" ''

Always RB
sleeping VBG
with IN
my PRP$
baby NN

Nobody NN
ever RB
told VBD
her PRP
its PRP$
the DT
wrong JJ
way NN

Its PRP$
not RB
a DT
joke NN
. .

As IN
men NNS
, ,
we PRP
don't VBP
talk NN

If IN
you PRP
have VBP
the DT
right JJ
sneaks NNS
, ,
those DT
stripes NNS
go VBP
with IN
anything NN

You PRP
were VBD
too RB
blind JJ
to TO
see VB
. .
. .

Spending VBG
my PRP$
last JJ
day NN
of IN
the DT
holidays NNS
shopping NN
wooo NN
: :
) -RRB-

HAS VBZ
ANYONE NNP
FOUNT NNP
MY NNP
ID NNP
? .
! .
? .
! .
: :
( -LRB-

In IN
politics NNS
, ,
if IN
you PRP
want VBP
anything NN
said VBD
, ,
ask VB
a DT
man NN
; :
if IN
you PRP
want VBP
anything NN
done VBN
, ,
ask VB
a DT
woman NN
. .

Keep VB
in IN
mind NN
, ,
one CD
lie NN
can MD
ruin VB
a DT
thousand CD
truths NNS
. .

Ghota NNP
Spring NNP
Clean NNP
tommaro NN

Wish NNP
I PRP
was VBD
sleep NN

The DT
top JJ
10 CD
female JJ
billionaires NNS
in IN
the DT
world NN
inherited VBD
their PRP$
wealth NN
from IN
marriage NN
or CC
family NN
relations NNS
. .

This DT
show NN
is VBZ
interesting JJ
though IN

The DT
finish NN
day NN

Rooms NNS
themselves PRP
were VBD
much RB
the DT
same JJ
. .

without IN
any DT
words NNS
. .

Total JJ
3 CD
page NN

They PRP
all DT
are VBP
too RB
busy JJ
to TO
help VB
me PRP
find VB
my PRP$
things NNS

These DT
hoes NNS
off IN
the DT
chain NN

sleep NN
pattern NN
is VBZ
a DT
mess NN
. .
. .

At IN
Bulacan NNP
again RB
. .

Time NN
to TO
get VB
out IN
of IN
bed NN
! .

I PRP
lost VBD
my PRP$
teddy NN
bear NN
, ,
will MD
you PRP
sleep VB
with IN
me PRP
? .

Do VBP
you PRP
want VB
something NN
Japanese JJ
? .
? .

I PRP
thought VBD
I PRP
wanted VBD
my PRP$
room NN
pitch NN
black JJ
like IN
I PRP
usually RB
do VBP

just RB
had VBD
a DT
nice JJ
workout NN
woohoo NN

I PRP
need VBP
my PRP$
hair NN
did VBD
asap RB
! .
My PRP$
Shit NNP
Nappy NNP
! .

My PRP$
hope NN
is VBZ
built VBN
on IN
nothing NN
else RB
. .

I PRP
urgently RB
need VBP
to TO
buy VB
a DT
new JJ
phone NN
. .
I PRP
have VBP
to TO
learn VB
how WRB
to TO
save VB
money NN
. .

No DT
calories NNS
, ,
no DT
worries NNS
. .

The DT
two CD
couples NNS
are VBP
being VBG
cute JJ
xD NN

There EX
needs VBZ
to TO
be VB
a DT
day NN
between IN
Saturday NNP
and CC
Sunday NNP

Seth NNP
Sentry NNP
. .
. .
. .

what WP
do VBP
you PRP
think VB
judals NNS
hair NN
looks VBZ
like IN
when WRB
he PRP
wakes VBZ
up RP
in IN
the DT
morning NN

I PRP
need VBP
a DT
canoe NN

The DT
contest NN
which WDT
is VBZ
perhaps RB
most RBS
important JJ
. .
The DT
IOC NNP
Presidency NNP
. .
To TO
replace VB
Jacques NNP
Rogge NNP
in IN
one CD
of IN
the DT
most RBS
powerful JJ
roles NNS
in IN
sport NN

Someone NN
take VB
me PRP
to TO
disney VB
world NN
again RB

I PRP
miss VBP
someone NN
who WP
can MD
make VB
me PRP
smile VB
now RB
. .

My PRP$
hands NNS
are VBP
like IN
ice NN

bulldog NN
is VBZ
dead JJ
tmr NN
. .

Can MD
stop VB
thinking VBG
about IN
yesterday NN

That DT
text NN
& CC
lt NN
; :

i'm NN
in IN
love NN
with IN
you PRP

clothes NNS
& CC
lt NN
; :

Follow VB
me PRP
on IN
Instagram NNP

laguna NN
, ,
coronado NN
, ,
the DT
mall NN
, ,
or CC
just RB
. .
. .
. .
get VB
a DT
new JJ
phone NN
maybe RB
? .
? .
? .
? .
? .
? .

Alivia NNP
here RB
. .

Fucked VBN
up RP
but CC
good JJ
dream NN

You PRP
don't VBP
want VB
problems NNS
with IN
me PRP
girl NN
, ,
believe VB
me PRP

Falling VBG
the DT
fuck NN
apart RB
. .

Most JJS
businesses NNS
want VBP
to TO
promote VB
themselves PRP
in IN
the DT
best JJS
possible JJ
way NN

Have VBP
been VBN
harmless JJ
enough RB
. .

I PRP
just RB
love VBP
being VBG
empty JJ
! .

vibration NN
. .
. .

I'm NN
in IN
love NN
with IN
fall NN
break NN
: :
) -RRB-

add VB
me PRP
on IN
myspace NN
. .

Merry NNP
Christmas NNP
! .
Sa NNP
October NNP
ulit NN
. .

Jack NNP
Neo NNP
just RB
walked VBD
past IN
me PRP

All PDT
the DT
books NNS
were VBD
put VBN
away RB
in IN
the DT
safe JJ
and CC
the DT
desks NNS
were VBD
. .

It PRP
was VBD
" ``
working VBG
, ,
" ''
was VBD
read VBN
by IN
certain JJ
curates NNS
, ,
as IN
by IN
Burnet NNP
, ,
afterwards RB
. .

I PRP
slept VBD
so RB
badly RB
last JJ
night NN

Why WRB
do VBP
people NNS
feel VB
the DT
need NN
to TO
broadcast VB
every DT
single JJ
little JJ
thing NN
? .
! .

There EX
may MD
be VB
some DT
things NNS
better JJR
than IN
sex NN
, ,
and CC
some DT
things NNS
worse JJR
than IN
sex NN
. .
But CC
there EX
is VBZ
nothing NN
exactly RB
like IN
it PRP
. .

Never RB
leave VB
what WP
you PRP
love VBP
for IN
what WP
you PRP
like VBP
. .

gods NNS
food NN
is VBZ
so RB
good JJ

8 CD
. .
Chillin NNP

some DT
people NNS
should MD
leaving VBG
the DT
internet NN

Wait VB
. .
. .
Wait VB
. .
. .
Is VBZ
this DT
the DT
truth NN
. .
. .
We PRP
get VBP
our PRP$
hockey NN
back RB

Too RB
many JJ
people NNS
I PRP
know VBP
getting VBG
shot NN
. .

When WRB
we PRP
die VBP
, ,
our PRP$
bodies NNS
are VBP
buried VBN
. .
When WRB
we PRP
live VBP
, ,
our PRP$
souls NNS
are VBP
buried VBN
. .

A DT
: :
ABUTO NNP
LAH NNP
BUKAK NNP
PINTU NNP
! .

I PRP
remembered VBD
that IN
you PRP
were VBD
here RB
and CC
called VBD
up RP
, ,
but CC
you PRP
. .

Where WRB
the DT
fuck NN
did VBD
the DT
last JJ
3 CD
weeks NNS
go VBP

pain NN
is VBZ
temporary JJ
, ,
death NN
is VBZ
forever RB
. .

Looking VBG
for IN
the DT
inspiration NN
. .
. .
. .

And CC
the DT
fat JJ
lady NN
has VBZ
sung VBN
, ,
good JJ
night NN
. .

Quickly RB
he PRP
gave VBD
central JJ
the DT
number NN
, ,
then RB
shoved VBD
the DT
receiver NN
again RB
. .

I PRP
got VBD
high JJ
of IN
course NN
: :
) -RRB-

My PRP$
stomach NN
is VBZ
growling VBG
lol NN

This DT
movie NN
is VBZ
actually RB
good JJ
lol NN

It PRP
seemed VBD
hardly RB
possible JJ
that IN
all DT
of IN
them PRP
could MD
have VB
. .

Honey NNP
Cocaine NNP
was VBD
weak JJ
anyway RB
. .

he PRP
really RB
just RB
" ``
K NNP
" ''
me PRP
! .

Which WDT
song NN
? .
: :
Take VB
my PRP$
hand NN

Beginning VBG
Archery NNP
movie NN
download NN

Tate NNP
informs VBZ
me PRP
. .

We PRP
felt VBD
the DT
possibility NN
of IN
the DT
trail NN
. .

Calib NNP
Joshua NNP
. .

No DT
one NN
texting VBG
me PRP
back RB
. .
. .

And CC
to TO
top VB
it PRP
all DT
off RP
, ,
I PRP
also RB
got VBD
a DT
cough NN

who WP
likes VBZ
Justin NNP
Bieber NNP
? .

Nothing NN
cute JJ
like IN
growing VBG
stronger JJR
with IN
your PRP$
high JJ
school NN
sweetheart NN
. .
. .
. .

Feeling VBG
lonely JJ
is VBZ
one CD
of IN
the DT
worst JJS
feelings NNS
ever RB

Oh UH
word NN
what WP
you PRP
got VBD
for IN
me PRP

I PRP
hope VBP
semester NN
beautiful JJ
than IN
ever RB
. .
. .
Just RB
I PRP
hope VBP
, ,

I PRP
fucking VBG
knew VBD
staying VBG
up RP
late RB
has VBZ
its PRP$
perks NNS
because IN
the DT
news NN
! .
! .
! .

But CC
for IN
Inez NNP
not RB
to TO
be VB
with IN
. .

Go VB
for IN
someone NN
who WP
is VBZ
not RB
only RB
proud JJ
to TO
absorb VB
you PRP
but CC
will MD
also RB
retract VB
every DT
risk NN
just RB
to TO
be VB
with IN
you PRP
. .

My PRP$
passion NN
is VBZ
to TO
travel VB
, ,
learn VB
new JJ
cultures NNS
, ,
new JJ
people NNS
and CC
languages NNS
, ,
visit VB
new JJ
places NNS
. .

Very RB
Antonio NNP
. .

You PRP
are VBP
good JJ
at IN
exaggerating VBG

Physical JJ
contact NN
here RB
I PRP
come VBP
. .

Woooooo NNP
! .
Great JJ
night NN
! .

That DT
makes VBZ
me PRP
a DT
sad JJ
panda NN

If IN
only RB
you PRP
knew VBD
. .
. .

she's NNS
so RB
beautiful JJ

When WRB
last JJ
dis NN
I PRP
go VBP
2 CD
church NN
? .
! .

How WRB
to TO
love VB
. .
. .

full JJ
day NN
of IN
work NN
: :
( -LRB-

It PRP
hurts VBZ
: :
c NN

I PRP
want VBP
some DT
ice NN
cream NN
. .

Finally RB
my PRP$
dream NN
us PRP
coming VBG
true JJ
. .
. .
. .
. .
. .
. .
. .
. .
. .

Incredibly RB
emotional JJ
goodbye NN
. .
Wahhh NNP
: :
( -LRB-

like IN
a DT
star NN

We PRP
having VBG
a DT
celebration NN
lets VBZ
us PRP
stay VB
high JJ

Make VB
it PRP
like IN
it PRP
was VBD

Take VB
care NN
. .

Ill NNP
be VB
the DT
wedding NN
planner NN
omg NN

I PRP
want VBP
a DT
blue JJ
icee NN
rie NN
now RB

All DT
I PRP
want VBP
to TO
do VB
is VBZ
sleep VB
. .

I PRP
guess VBP
I PRP
should MD
tape VB
my PRP$
phone NN
. .

Remember VB
when WRB
I PRP
used VBD
to TO
love VB
weekends NNS
now RB
I PRP
just RB
work VBP

Baseball NN
and CC
malaria NN
keep VBP
coming VBG
back RB
. .

Try VB
and CC
fail VB
is VBZ
the DT
manner NN
of IN
losers NNS
; :
try VB
and CC
learn VB
is VBZ
the DT
way NN
of IN
the DT
strong JJ

Today NN
is VBZ
the DT
day NN
where WRB
everyone NN
spending VBG
their PRP$
time NN
with IN
their PRP$
loved VBN
ones NNS
but CC
he PRP
is VBZ
still RB
in IN
the DT
office NN
, ,
working VBG
. .

And CC
I PRP
was VBD
just RB
starting VBG
to TO
have VB
fun NN
. .

Sincerely RB
, ,
scratching VBG
like IN
a DT
crackhead NN

All DT
children NNS
are VBP
artists NNS
. .
The DT
problem NN
is VBZ
how WRB
to TO
remain VB
an DT
artist NN
once IN
he PRP
grows VBZ
up RP
. .

Lunch NN
at IN
SeoulYummy NNP

Freedom NN
and CC
fear NN
, ,
justice NN
and CC
cruelty NN
, ,
have VBP
always RB
been VBN
at IN
war NN
, ,
and CC
we PRP
know VBP
that IN
God NNP
is VBZ
not RB
neutral JJ
between IN
them PRP
. .

Up IN
not RB
feeling VBG
good JJ

Studying VBG
all DT
day NN
. .
Why WRB
is VBZ
life NN
so RB
difficult JJ
. .

Armchair NNP
Industries NNPS
followed VBD
you PRP

I PRP
think VBP
that IN
everyone NN
should MD
get VB
married VBN
at IN
least JJS
once RB
, ,
so IN
you PRP
can MD
see VB
what WP
a DT
silly JJ
, ,
outdated JJ
institution NN
it PRP
is VBZ
. .

I PRP
have VBP
insomnia NN
and CC
this DT
is VBZ
when WRB
I PRP
find VBP
it PRP
most RBS
appropriate JJ
to TO
tweet VB
my PRP$
random JJ
thoughts NNS

hmmm NN
. .
. .
. .
what WP
to TO
eat VB
. .
. .
. .

I PRP
should MD
start VB
using VBG
tumblr NN
again RB
. .

I PRP
hope VBP
he PRP
can MD
