me PRP
on IN
here RB

Take VB
the DT
diplomacy NN
out IN
of IN
war NN
and CC
the DT
thing NN
would MD
fall VB
flat JJ
in IN
a DT
week NN
. .

At IN
age NN
4 CD
success NN
is VBZ
not RB
peeing VBG
in IN
your PRP$
pants NNS
. .

Why WRB
am VBP
I PRP
up RP
at IN
this DT
time NN

ready JJ
for IN
tomorrow NN
. .

shake VB
that DT
thing NN
like IN
we PRP
in IN
the DT
city NN
of IN
sin NN

Revealed VBN
: :
soldiers NNS
, ,
nurses NNS
and CC
teachers NNS
hit VBN
by IN
benefit NN
curbs NNS

The DT
comments NNS
are VBP
as RB
interesting JJ
as IN
the DT
article NN
. .

Terribly RB
and CC
extremely RB
tired JJ
. .

Today NN
is VBZ
just RB
going VBG
to TO
be VB
a DT
lazy JJ
day NN
. .

While IN
, ,
and CC
we PRP
notice VBP
that IN
after IN
these DT
visits NNS
she PRP
is VBZ
, ,
if IN
anything NN
. .

how WRB
have VBP
I PRP
only RB
just RB
woken VBN
up RP
now RB
, ,
shit NN

I PRP
hate VBP
to TO
see VB
people NNS
in IN
pain NN
. .

I PRP
keep VBP
always RB
on IN
my PRP$
own JJ

I PRP
love VBP
my PRP$
boyfriend NN

I PRP
see VBP
humans NNS
, ,
but CC
no DT
humanity NN
! .

Sunday NNP
Sunday NNP
Sunday NNP

This DT
year NN
has VBZ
started VBN
of IN
so RB
good JJ
for IN
me PRP
. .

Somethings NNS
just RB
aint VBP
meant VBN
to TO
be VB

My PRP$
battery NN
is VBZ
going VBG
to TO
die VB
, ,
great JJ
now RB
I PRP
have VBP
to TO
get VB
up RP
: :
( -LRB-

2 CD
. .
Cody NNP
Simpson NNP

5 CD
. .
Harry NNP
Styles NNP

I PRP
love VBP
it PRP
when WRB
she PRP
sucking VBG
on IN
my PRP$
tongue NN

Aaron NNP
is VBZ
on IN
the DT
stage NN
. .

Aaron NNP
! .
! .
! .
! .
! .
! .

making VBG
my PRP$
job NN
, ,
so RB
sweet JJ

kpopthighsandtushes NNS
: :
those DT
pants NNS
are VBP
giving VBG
me PRP
a DT
headache NN
but CC
its PRP$
worth JJ
it PRP
. .

see VB
you PRP
tomorrow NN
: :
) -RRB-

AARON NNP
AZIZ NNP
KELUAR NNP
OMG NNP
! .
! .
! .
! .
! .

But CC
you PRP
never RB
know VBP
. .

When WRB
anger NN
becomes VBZ
tears NNS
, ,
and CC
it PRP
never RB
stops VBZ
falling VBG
, ,
it PRP
sucks VBZ

It PRP
all DT
comes VBZ
together RB
with IN
prayer NN
! .

it PRP
took VBD
an DT
hour NN
to TO
do VB
one CD
hand NN
wah NN

remember VB
that IN
she's NNS
getting VBG
older JJR
too RB

accept VB
waiting VBG
as IN
a DT
valid JJ
thing NN
to TO
do VB
and CC
you PRP
will MD
never RB
really RB
wait VB
for IN
anything NN

Why WRB
is VBZ
Rosicky NNP
being VBG
stubborn JJ
. .

Today NN
there EX
is VBZ
a DT
Hallelujah NNP
in IN
my PRP$
spirit NN
! .
! .
! .
For IN
He PRP
has VBZ
done VBN
great JJ
things NNS
for IN
me PRP
! .
! .
! .
! .

And CC
all PDT
the DT
good JJ
beyblades NNS
of IN
old JJ
have VBP
been VBN
replaced VBN
by IN
these DT
newfangled JJ
electronic JJ
ones NNS

I PRP
havent VBP
been VBN
on IN
this DT
in IN
ages NNS

My PRP$
dad NN
this DT
morning NN
& CC
lt NN
; :

its PRP$
early JJ
asf NN
. .

Aaron NNP
! .
! .
! .
OMG NNP
. .
Ketepi NNP
Hafiz NNP

Sometimes RB
I PRP
wish VBP
I PRP
could MD
take VB
flight NN
and CC
fly VB
away RB
from IN
all DT
my PRP$
worries NNS
. .

What WP
a DT
tough JJ
day NN
! .

Following VBG
the DT
route NN
which WDT
Cranston NNP
and CC
Miss NNP
Giles NNP
must MD
have VB
taken VBN
. .

Good JJ
morning NN
twitter NN

If IN
I PRP
don't VBP
move NN
schools NNS
I PRP
think VBP
I PRP
might MD
actually RB
cry VB
. .
. .

Motivation NN
is VBZ
the DT
art NN
of IN
getting VBG
people NNS
to TO
do VB
what WP
you PRP
want VBP
them PRP
to TO
do VB
because IN
they PRP
want VBP
to TO
do VB
it PRP
. .

why WRB
is VBZ
arsenal NN
on IN
espn NN
kindly RB
put VBD
it PRP
on IN
sky NN
sports NNS
you PRP
fucking VBG
nobs NNS

if IN
this DT
day NN
goes VBZ
as IN
I PRP
want VBP
it PRP
, ,
its PRP$
gonna NN
be VB
pretty RB
awesome JJ
. .

Me PRP
and CC
you PRP
together RB

I PRP
am VBP
not RB
a DT
rich JJ
man NN
, ,
I PRP
may MD
not RB
have VB
money NN
but CC
I PRP
have VBP
the DT
love NN
of IN
my PRP$
family NN
& CC
amp NN
; :
faith NN
in IN
God NNP
. .
Love NN
is VBZ
worth JJ
more JJR
than IN
Gold NNP
. .

Our PRP$
escape NN
over IN
the DT
road NN
ahead RB
. .

Sometimes RB
you PRP
have VBP
to TO
be VB
your PRP$
own JJ
hero NN
. .

I PRP
love VBP
his PRP$
cuteness NN
hahahahahah NN
omggggggg NN

Here RB
I PRP
come VBP
here RB
I PRP
come VBP

Fresh JJ
air NN
in IN
my PRP$
lungg NN

Bet NNP
Lol NNP
Weakest NNP
Link NNP

Today NN
I PRP
caught VBD
myself PRP
smiling VBG
for IN
no DT
reason NN
, ,
then RB
I PRP
realized VBD
I PRP
was VBD
thinking VBG
about IN
you PRP

how WRB
is VBZ
anything NN
Bill NNP
Kristol NNP
says VBZ
taken VBN
with IN
any DT
sort NN
of IN
consideration NN
? .

I PRP
need VBP
great JJ
stories NNS
for IN
TODAY NNP
. .

Remember VB
when WRB
that DT
was VBD
a DT
thing NN
? .

I PRP
value VBP
my PRP$
sleep NN

VAMPAK NNP
LAH NNP
ADIRA NNP
TU NNP
WOI NNP
! .
! .
! .

Hello UH
world NN
! .
! .
! .
! .
! .

lol NN
is VBZ
the DT
my PRP$
favourite JJ
word NN
. .
. .

But CC
none NN
of IN
them PRP
looked VBD
. .

everyone NN
is VBZ
in IN
the DT
modern JJ
quiff NN
hairstyle NN
now RB

He PRP
did VBD
the DT
same JJ
thing NN
again RB
. .

Let VB
me PRP
see VB
your PRP$
warface NN
. .

Doing VBG
all DT
! .

Lean VB
on IN
me PRP
@ USR
imdanielpadilla NN

So RB
has VBZ
Luongo NNP
been VBN
traded VBN
yet RB
? .

I PRP
love VBP
the DT
creativity NN
in IN
AJL NNP
. .
. .
. .
How WRB
smart JJ
. .
. .
. .
: :
) -RRB-

Cant JJ
wait NN
for IN
Patah NNP
Seribu NNP
! .
! .
! .
! .

where WRB
is VBZ
my PRP$
phone NN
. .
. .
. .

Should MD
probably RB
get VB
changed VBN
and CC
put VBN
makeup NN
on IN
before IN
Frances NNP
comes VBZ
but CC
effort NN

This DT
night NN
is VBZ
for IN
Gleeks NNP
. .
. .

why WRB
? .
why WRB
? .
why WRB
? .

alone RB
here RB
, ,
, ,
, ,
, ,

Ohhhh NNP
Josh NNP
Brolin NNP
. .
. .
. .
. .

Up IN
above IN
the DT
world NN
so RB
high JJ

I PRP
agree VBP
with IN
Helena NNP
: :
) -RRB-

Almost RB
went VBD
jail NN
. .
. .
. .

Not RB
enjoying VBG
this DT
risotto NN
as RB
much RB
as IN
I PRP
should MD

Technique NN
is VBZ
better JJR
than IN
talent NN
: :
) -RRB-

730 CD
service NN
. .
. .

so RB
glad JJ
were VBD
not RB
at IN
school NN
tomorrow NN

What WP
if IN
. .
. .
. .
. .

3 CD
months NNS
to TO
go VB
: :
( -LRB-
( -LRB-
( -LRB-

ellie NN
goulding NN
has VBZ
the DT
most RBS
gorgeous JJ
voice NN

My PRP$
hair NN
has VBZ
been VBN
cut VBN
for IN
3 CD
days NNS
now RB
. .

I PRP
want VBP
you PRP
now RB

Sometimes RB
in IN
life NN
, ,
you PRP
have VBP
to TO
sacrifice VB
a DT
lot NN
, ,
just RB
to TO
get VB
a DT
little JJ

facetime NN
is VBZ
mint NN

Good JJ
morning NN
all DT
: :
) -RRB-

I PRP
was VBD
just RB
feeling VBG
it PRP

You PRP
loved VBD
me PRP
, ,
and CC
I PRP
froze VBD
in IN
time NN
. .
. .

You PRP
make VBP
me PRP
feel VB
like IN
a DT
woman NN
. .

Come VB
on IN
arsenal NN
let's NNS
have VBP
it PRP

My PRP$
decisions NNS
tend VBP
to TO
hurt VB
other JJ
ppl NN
sometimes RB

Let VB
me PRP
know VB
what WP
you PRP
need VBP
. .
. .
. .

I PRP
do VBP
not RB
pray VB
for IN
success NN
, ,
I PRP
ask VBP
for IN
faithfulness NN
. .

I PRP
think VBP
it PRP
seems VBZ
to TO
come VB
in IN
waves NNS
@ USR
mylovedivine NN
? .
Not RB
sure JJ
why WRB
. .
. .
. .

Facebooks NNS
like IN
chuffing VBG
YouTube NNP
with IN
all DT
shitty JJ
videos NNS
people NNS
are VBP
uploading VBG

Michael NNP
Scofield NNP
in IN
Sagamu NNP
. .

MSG NNP
here RB
I PRP
come VBP
! .
! .

Some DT
guys NNS
are VBP
so RB
good JJ
looking VBG
its PRP$
so RB
depressing JJ

Wow UH
so RB
bored JJ
today NN

Kick VB
your PRP$
ass NN
and CC
says VBZ
bitch NN
! .

WTF NNP
Rahane NNP
? .
? .
You PRP
kidding VBG
me PRP
? .

This DT
is VBZ
the DT
third JJ
night NN
in IN
a DT
row NN
of IN
having VBG
a DT
nightmare NN
. .
. .

Football NN
done VBN
, ,
I PRP
shall MD
now RB
stuff VB
my PRP$
face NN
with IN
food NN
and CC
sleep NN

I PRP
wish VBP
I PRP
lived VBD
in IN
the DT
countryside NN
so IN
I PRP
could MD
go VB
for IN
a DT
cute JJ
long JJ
walk NN
in IN
the DT
mountains NNS
in IN
the DT
evening NN
and CC
in IN
the DT
morning NN

Obviamente NNP
. .
. .

why WRB
everybody NN
night NN
was VBD
made VBN
except IN
mine NN

you PRP
live VBP
and CC
you PRP
learn VBP
. .

nothing NN
great JJ
ever RB
came VBD
that IN
easy JJ
! .

Only RB
certain JJ
people NNS
will MD
get VB
my PRP$
last JJ
tweet NN

Excuse VB
my PRP$
words NNS

Your PRP$
face NN
is VBZ
like IN
a DT
melody NN

Niemand NNP
is VBZ
onlinee JJ
: :
( -LRB-

I PRP
need VBP
someone NN
like IN
you PRP
. .

And CC
she PRP
got VBD
mad JJ

can MD
it PRP
just RB
be VB
Monday NNP
so IN
I PRP
can MD
watch VB
the DT
bachelor NN
? .

In IN
the DT
dim JJ
light NN
, ,
there EX
was VBD
. .

Sunday NNP
is VBZ
homework NN
day NN
. .

Wish NNP
I PRP
had VBD
a DT
younger JJR
sister NN
! .

It PRP
is VBZ
the DT
dull JJ
man NN
who WP
is VBZ
always RB
sure JJ
, ,
and CC
the DT
sure JJ
man NN
who WP
is VBZ
always RB
dull JJ
. .

Drop VB
me PRP
out RP
. .

Workout NN
sesh NN
, ,
woo VB

burning VBG
my PRP$
prelims NNS
on IN
a DT
cd NN
. .
: :
) -RRB-

We PRP
all DT
dream NN
of IN
royalty NN
. .

wonderfully RB
for IN
4 CD
. .
Still RB
a DT

This DT
is VBZ
the DT
week NN
I PRP
fix VBP
my PRP$
sleep NN
schedule NN
. .

You PRP
hear VBP
me PRP
when WRB
I PRP
call VBP

You PRP
are VBP
my PRP$
morning NN
song NN

Though IN
darkness NN
fills VBZ
the DT
night NN

give VB
me PRP
love NN
is VBZ
definitely RB
one CD
of IN
my PRP$
faves NNS
on IN
vulnerable JJ

I PRP
want VBP
to TO
do VB
that DT
band NN
game NN
again RB

Count VB
your PRP$
blessings NNS
, ,
not RB
your PRP$
problems NNS
. .

cooking VBG
really RB
boost VB
my PRP$
mood NN
: :
) -RRB-

Because IN
among IN
the DT
many JJ
people NNS
in IN
this DT
world NN
I PRP
could MD
only RB
see VB
you PRP

No DT
one NN
will MD
never RB
understand VB
how WRB
much JJ
it PRP
hurts VBZ

My PRP$
horoscope NN
is VBZ
so RB
true JJ
today NN
. .

Everybody NN
: :
) -RRB-

Great JJ
truths NNS
can MD
only RB
be VB
forgotten VBN
and CC
can MD
never RB
be VB
falsified VBN
. .

It PRP
can MD
help VB
you PRP
pay VB
for IN
your PRP$
small JJ
expenses NNS
, ,
emergency NN
, ,
and CC
other JJ
expenses NNS
of IN
your PRP$
kids NNS
by IN
taking VBG
this DT
survey NN
job NN
on IN
a DT
regular JJ
basis NN

Then RB
one CD
of IN
the DT
buildings NNS
, ,
a DT
. .

I PRP
lost VBD
almost RB
200 CD
followers NNS
. .
What WP
the DT
fuck NN
do VBP
you PRP
want VB
from IN
me PRP
? .

My PRP$
house NN
is VBZ
too RB
warm JJ

going VBG
to TO
launch VB
it PRP
through IN
my PRP$
window NN
in IN
minute NN

48 CD
balls NNS
to TO
win VB
pak NN
34 CD
run NN

Maybe RB
I PRP
should MD
buy VB
my PRP$
books NNS
first RB
considering VBG
I PRP
have VBP
yet RB
to TO
buy VB
any DT
and CC
classes NNS
start VBP
tomorrow NN

Several JJ
miles NNS
of IN
fence NN
gates NNS
were VBD
placed VBN
, ,
with IN
armed JJ
guards NNS
. .

Where WRB
is VBZ
my PRP$
mom NN
? .
Alahai NNP

How WRB
can MD
things NNS
change VB
so RB
much RB
so RB
quickly RB
? .

Dreading VBG
tomorrow NN
. .
. .
. .

Tossing VBG
a DT
coin NN
is VBZ
the DT
best JJS
way NN
to TO
make VB
decisions NNS
. .

Looking VBG
back RB
, ,
I PRP
have VBP
this DT
to TO
regret VB
, ,
that IN
too RB
often RB
when WRB
I PRP
loved VBD
, ,
I PRP
did VBD
not RB
say VB
so RB
. .

Love NN
is VBZ
so RB
powerful JJ
that IN
it PRP
can MD
hurt VB
your PRP$
feeling NN
. .

Happy JJ
Sunday NNP
! .

Today NN
could MD
be VB
the DT
day NN
! .

Taking VBG
5 CD
courses NNS
and CC
examining VBG
only RB
in IN
2 CD
: :
D NN
! .

I PRP
hate VBP
sending VBG
long JJ
texts NNS
and CC
getting VBG
a DT
short JJ
response NN

I PRP
really RB
wanted VBD
to TO
sleep VB
until IN
something NN
ridiculous JJ
like IN
4 CD
but CC
my PRP$
dads NNS
a DT
bumder NN

Come VB
on IN
shila NN

Then RB
suddenly RB
he PRP
pulled VBD
. .

Damn VB
that DT
shower NN
this DT
morning NN
did VBD
me PRP
right RB

what WP
does VBZ
secularisation NN
mean VB
? .
( -LRB-
In IN
terms NNS
of IN
religion NN
and CC
science NN
) -RRB-

Richard NNP
& CC
amp NN
; :
Dawn NNP
. .

is VBZ
magic JJ
. .
. .
. .
. .

No DT
church NN
again RB
. .
. .

Part NN
3 CD
. .
. .
. .

Up IN
for IN
no DT
reason NN
. .

What WP
is VBZ
required VBN
of IN
me PRP
! .

Driving VBG
test NN
tomorrow NN
, ,
nervousss NN

Then RB
, ,
in IN
the DT
crowd NN
, ,
I PRP
lost VBD
her PRP
. .

So RB
close JJ
contest NN
! .
34 CD
on IN
47 CD
balls NNS

She PRP
likes VBZ
taemin NN
and CC
key NN
. .

The DT
nice JJ
feeling NN
when WRB
you PRP
know VBP
someone NN
is VBZ
completely RB
out IN
of IN
your PRP$
life NN
& CC
gt NN
; :

Guess VB
the DT
song NN
: :
This DT
is VBZ
so RB
wrong JJ

The DT
countdown NN
begins VBZ

Sydney NNP
ketone NN
for IN
weight NN
loss NN

I PRP
have VBP
the DT
energy NN
of IN
a DT
dead JJ
person NN
! .

I PRP
was VBD
born VBN
to TO
be VB
somebody NN

Great JJ
minds NNS
discuss VBP
ideas NNS
. .
Average JJ
minds NNS
discuss VBP
events NNS
. .
Small JJ
minds NNS
discuss VBP
people NNS
. .

What WP
should MD
I PRP
do VB

Okay UH
. .
I PRP
can MD
calling VBG
Jesus NNP
Christ NNP
for IN
helping VBG
me PRP
now RB

Failure NN
is VBZ
not RB
an DT
option NN

The DT
surest JJS
way NN
of IN
spoiling VBG
a DT
pleasure NN
is VBZ
to TO
start VB
examining VBG
your PRP$
satisfaction NN
. .

Strangers NNS
passing VBG
in IN
the DT
street NN
, ,
by IN
chance NN
two CD
separate JJ
glances NNS
meet VBP
and CC
I PRP
am VBP
you PRP
and CC
what WP
I PRP
see VBP
is VBZ
me PRP
. .

2 CD
weeks NNS
. .
Hurry VB
up RP
. .

cant JJ
wait NN
for IN
first JJ
day NN
of IN
attachment NN
tmrw NN
! .

My PRP$
uncle NN
Kelvin NNP
has VBZ
a DT
disposition NN
I PRP
admire VBP
. .

Everyones NNS
frustrating VBG
me PRP
today NN

What WP
am VBP
I PRP
going VBG
to TO
do VB

At IN
length NN
they PRP
attained VBD
, ,
by IN
a DT
very RB
narrow JJ
staircase NN
, ,
pretty RB
Mistress NNP
. .

until IN
next JJ
time NN
Chicago NNP

Alex NNP
leaves VBZ
today NN
. .
Help VB

Tyler NNP
the DT
creator NN
is VBZ
the DT
best JJS
xD NN

Good JJ
evening NN
. .
c NN
: :

I PRP
fell VBD
in IN
love NN
with IN
your PRP$
personality NN
, ,
your PRP$
looks NNS
are VBP
just RB
a DT
bonus NN
. .

This DT
period NN
of IN
time NN
now RB
, ,
waiting VBG
for IN
an DT
appointment NN
, ,
is VBZ
going VBG
to TO
be VB
painful JJ

school NN
tomorrow NN
goshhhhhhhh NN
night NN

Come VB
on IN
arsenal NN
, ,
we PRP
owe VBP
these DT
welsh JJ
twats NNS
, ,

Just RB
like IN
my PRP$
birthday NN
party NN
when WRB
I PRP
was VBD
5 CD
! .

Cooking VBG
some DT
breakfast NN

Allan NNP
Ramsay NNP
, ,
the DT
pastoral JJ
poet NN
, ,
in IN
the DT
same JJ
manner NN
. .

I PRP
want VBP
it PRP
but CC
I PRP
can MD
not RB
get VB
. .

Sometimes RB
the DT
only JJ
blessing NN
you PRP
need VBP
to TO
count VB
is VBZ
your PRP$
heartbeat NN
. .

I PRP
swear VBP
I PRP
look VBP
different JJ
every DT
day NN
? .

Good JJ
luck NN
! .
! .

Nothing NN
. .
Zonk NNP
. .
. .
. .

just RB
woke VBD
up RP
. .
. .
. .
. .
. .
. .

Np NNP
Ice NNP
cube NN
- :
it PRP
was VBD
a DT
good JJ
day NN

Without IN
struggle NN
there EX
is VBZ
no DT
process NN
. .

I PRP
know VBP
I PRP
am VBP
going VBG
to TO
fail VB
my PRP$
exams NNS

I PRP
would MD
kill VB
that DT
boy NN

Which WDT
song NN
? .
: :
Watch VB
my PRP$
feet NNS

This DT
hook NN
for IN
a DT
hand NN
thing NN
is VBZ
temping VBG

But CC
good JJ
morning NN
! .
! .

That DT
moment NN
when WRB
the DT
radio NN
station NN
understands VBZ
you PRP
perfectly RB
. .

This DT
is VBZ
love NN
: :
to TO
fly VB
toward IN
a DT
secret JJ
sky NN
, ,
to TO
cause VB
a DT
hundred CD
veils NNS
to TO
fall VB
each DT
moment NN

Come VB
on IN
gunners NNS
! .
! .
! .
! .

Dancing VBG
alongside IN
MJ NNP
was VBD
a DT
dilemma NN
for IN
his PRP$
dancers NNS
, ,
though RB
. .
A DT
crisis NN
, ,
even RB

Tell VB
me PRP
whom WP
you PRP
love VBP
and CC
I PRP
will MD
tell VB
you PRP
who WP
you PRP
are VBP
. .
. .
. .

These DT
are VBP
the DT
crimes NNS
of IN
a DT
crazed JJ
pacifist NN
, ,
one CD
whose WP$
mind NN
had VBD
so RB
. .

Why WRB
is VBZ
my PRP$
insurance NN
so RB
high JJ
ffs NNS

Omg NNP
now RB
Fun NNP
House NNP
is VBZ
on IN

Shit NNP
, ,
shit NN
, ,
shit NN
. .
. .

What WP
is VBZ
Borgen NNP
and CC
why WRB
is VBZ
my PRP$
twitter NN
feed NN
suddenly RB
full JJ
of IN
it PRP
? .

Afc JJ
divisional JJ
playoffs NNS
: :

Wearing VBG
combat NN
pants NNS
does VBZ
not RB
make VB
you PRP
a DT
solider NN
fatty NN
. .

Detectives NNS
are VBP
doing VBG
. .

Could MD
sleep VB
for IN
a DT
fortnight NN
! .
! .
Work NN
can MD
sukIT VB
! .

Literally RB
just RB
had VBD
to TO
wait VB
for IN
a DT
chicken NN
to TO
cross VB
the DT
road NN
in IN
a DT
bad JJ
part NN
of IN
downtown NN
Miami NNP
. .
. .
. .
. .
. .
Lived VBD
a DT
joke NN

good JJ
morning NN
twats NNS

Back RB
at IN
that DT
morning NN
lacrosse NN
. .

The DT
amount NN
of IN
Xmas NNP
decorations NNS
seems VBZ
to TO
increase VB
every DT
year NN
! .
The DT
amount NN
I PRP
have VBP
to TO
put VB
up RP
into IN
the DT
loft NN
is VBZ
just RB
ridiculous JJ
! .

We PRP
got VBD
hockey NN
! .
! .
! .
! .

I PRP
love VBP
you PRP
too RB
Lampko NNP
! .
! .

I PRP
absolutely RB
love VBP
the DT
Scooby NNP
Doo NNP
movie NN
! .
! .

Not RB
those DT
askals NNS
. .

Shit NNP
makes VBZ
me PRP
sleep VB
like IN
a DT
baby NN

Long JJ
time NN
no DT
tweet NN
. .
. .
. .

They PRP
keep VBP
saying VBG
the DT
right JJ
person NN
will MD
come VB
along RB
, ,
I PRP
think VBP
mine PRP
got VBD
hit VBN
by IN
a DT
bus NN
. .
. .
. .

Why WRB
am VBP
I PRP
up RP
at IN
the DT
buttcrack NN
of IN
dawn NN
. .
. .
. .

Ice NN
cube NN
is VBZ
so RB
evil JJ
. .
His PRP$
pocket NN
smells VBZ
like IN
. .
. .
chocolate NN
. .

That DT
was VBD
mad JJ
fun NN
haha NN

I PRP
tend VBP
to TO
eat VB
jelly RB
with IN
my PRP$
hands NNS

Going VBG
to TO
start VB
ringing VBG
people NNS
from IN
phone NN
boxes NNS
. .
Nobody NN
ever RB
uses VBZ
them PRP
anymore RB
. .

Old JJ
days NNS
are VBP
always RB
different JJ
. .
. .

Mumbles NNS
son NN
is VBZ
soooooo RB
cute JJ
! .

These DT
days NNS
its PRP$
girls NNS
that WDT
are VBP
doing VBG
all PDT
the DT
hunting NN
. .

We PRP
will MD
rise VB
again RB

For IN
what WP
is VBZ
a DT
man NN
, ,
what WP
has VBZ
he PRP
got VBD
? .
If IN
not RB
himself PRP
, ,
then RB
he PRP
has VBZ
naught VBN

np NN
' POS
summertime NN
sadness NN

0 CD
0 CD
0 CD
4 CD
0 CD
0 CD

Sunday NNP
! .
! .
! .
! .
! .
! .

A DT
bouquet NN
of IN
roses NNS
can MD
really RB
make VB
your PRP$
day NN
. .

For IN
the DT
first JJ
taaaaaaym NN
! .
: :
) -RRB-
) -RRB-

I PRP
did VBD
all PDT
those DT
things NNS
to TO
steal VB
your PRP$
heart NN
. .

My PRP$
neighbors NNS
though IN
smh NN

To TO
live VB
a DT
creative JJ
life NN
we PRP
must MD
lose VB
our PRP$
fear NN
of IN
being VBG
wrong JJ

I PRP
want VBP
to TO
be VB
a DT
mermaid NN

Had VBD
FUN NNP
. .
. .
. .
. .

There EX
was VBD
no DT
concealment NN
, ,
now RB
, ,
of IN
her PRP$
anxiety NN
. .

I PRP
do VBP
love VB
my PRP$
nanny NN
and CC
gramps NNS
! .

That DT
shower NN
felt VBD
good JJ
, ,
now RB
to TO
do VB
some DT
laundry NN
and CC
find VB
a DT
movie NN
to TO
watch VB
. .

Kenya NNP
are VBP
wasting VBG
too RB
many JJ
chances NNS

Woooo NNP
gave VBD
my PRP$
room NN
a DT
good JJ
tidy NN
and CC
hoovered VBD
it PRP
! .
: :
) -RRB-

Just RB
woke VBD
up RP
haha NN

Nobody NN
loves VBZ
me PRP
: :
( -LRB-

Bad JJ
hair NN
and CC
make VB
up RP
day NN
. .
: :
( -LRB-

Good JJ
marnin NN
' ''

Swansea NNP
will MD
beat VB
Arsenal NNP
2day.Who NNP
will MD
bet VB
with IN
me PRP
! .

I PRP
don't VBP
even RB
know VB
what WP
to TO
do VB
first RB

Getting VBG
to TO
prepare VB
right RB
now RB
. .

What WP
does VBZ
my PRP$
brother NN
mean VB
by IN
my PRP$
sister NN
is VBZ
weird JJ
? .
? .
! .
! .
! .
! .
! .

Feeling VBG
confident JJ
about IN
the DT
game NN
today NN
! .

Me PRP
and CC
my PRP$
dad NN
bond NN
over IN
food NN
shopping NN

MANDI NNP
PAKAI NNP
SABUN NNP
. .
BUKAN NNP
MANDI NNP
KERBAU NNP
LAHH NNP
SAYANGG NNP

She PRP
wore VBD
ballerina NN
shoes NNS
in IN
all DT
weathers NNS
, ,
in IN
rain NN
or CC
snow NN
, ,
as IN
if IN
life NN
at IN
any DT
moment NN
might MD
become VB
a DT
dance NN

Sobbing VBG
why WRB
am VBP
I PRP
so RB
unsocialized JJ

What WP
a DT
beautiful JJ
meeeeeh NN
& CC
lt NN
; :
3 CD
: :
) -RRB-
) -RRB-

Tweet NNP
10.998 CD
. .
. .
. .

It PRP
was VBD
Cynthia NNP
, ,
who WP
had VBD
. .

watched VBD
it PRP
? .
: :
yeeeees NNS

First RB
the DT
doctor NN
told VBD
me PRP
the DT
good JJ
news NN
: :
I PRP
was VBD
going VBG
to TO
have VB
a DT
disease NN
named VBN
after IN
me PRP
. .

